OG,Description,Prevalence_Gut,Prevalence_Vaginal,Mean_per_1000_genes_Gut,Mean_per_1000_genes_Vaginal,log2FC_Vaginal_vs_Gut,Rank_biserial_Vaginal_vs_Gut,P_value,Q_value_BH,Significant_q<0.05,Higher_in
COG0157,Belongs to the NadC ModD family,0.39987352445195357,0.35368956743002505,0.20460002085357717,0.20505002496353547,0.0031542275436343154,-0.020757705461083242,0.2894937544364179,0.35032467679146584,False,Gut
COG5557,"Polysulphide reductase, NrfD",0.045741989881956345,0.05470737913486002,0.03732910538290959,0.03741286497253696,0.00314924394059833,0.008637400289209562,0.2895767932478339,0.35036883503881144,False,Vaginal
COG3124,Converts holo-ACP to apo-ACP by hydrolytic cleavage of the phosphopantetheine prosthetic group from ACP,0.03794266441821255,0.04580152671755724,0.010555638985474895,0.014020453819118556,0.3783313643631723,0.007901235362520298,0.2897789447855126,0.35055707447774886,False,Vaginal
COG3328,"PFAM Transposase, Mutator",0.2854131534569995,0.28498727735369006,0.2936924040470668,0.4237290881630851,0.5273330428257136,0.018753566846457126,0.2898971382711427,0.35064370235688436,False,Vaginal
2DTHK,,0.009907251264755473,0.01399491094147583,0.006313936198796937,0.011182076553133146,0.7360401286973031,0.004146928328377264,0.2905834790472044,0.3514173918361676,False,Vaginal
COG3897,methyltransferase activity,0.01791736930860032,0.012722646310432573,0.007094170097767106,0.003976060265161989,-0.7018792092633561,-0.0052837600676252094,0.2911007167477233,0.3519863606361628,False,Gut
COG3479,Phenolic acid decarboxylase (PAD),0.02529510961214163,0.03180661577608144,0.009205801399887562,0.011460842492209668,0.2880121410284163,0.006492196919960946,0.29153615869934824,0.3524562586781231,False,Vaginal
COG1864,DNA/RNA non-specific endonuclease,0.1553541315345688,0.1653944020356236,0.12475222679476444,0.16120235689022888,0.3672108356604764,0.014808044660135744,0.2926451177525691,0.35374013189715553,False,Vaginal
28HU2,Histidine carboxylase PI chain,0.009907251264755473,0.01399491094147583,0.00371028453090348,0.006324005884805419,0.636818739981689,0.004120646301850606,0.29365186768741147,0.35490006552394765,False,Vaginal
2CXPZ,"Psort location Cytoplasmic, score 8.96",0.014966273187183798,0.010178117048346057,0.008053898283645763,0.004527124241941319,-0.7120100560040589,-0.0047897652425026305,0.2946731650077511,0.35607720549258987,False,Gut
2DZFW,Domain of unknown function (DUF1883),0.010961214165261374,0.015267175572519089,0.0024749307163795266,0.003399831477734235,0.34046405324718815,0.0043070341430342385,0.29579245628163653,0.35737236250912974,False,Vaginal
28KF4,,0.01644182124789206,0.011450381679389315,0.013139682175133349,0.007393201891071273,-0.7524565032206416,-0.0050102124445932095,0.2958822692559965,0.35742350195632894,False,Gut
2EFVX,,0.019603709949409763,0.01399491094147583,0.011409416616074941,0.012070086188514755,0.07483336081465475,-0.005468538805143974,0.29595850666004075,0.35745822843872377,False,Gut
COG0633,PFAM ferredoxin,0.11235244519392874,0.09923664122137393,0.05875038341598589,0.058357636412257836,-0.009514325047210921,-0.012642995679020275,0.29615500776022585,0.3576381747812,False,Gut
28JKB,,0.020868465430016844,0.02671755725190841,0.010394141888583102,0.013041648974485268,0.30142009083230886,0.005858746443880847,0.29652193353905765,0.358023836019969,False,Vaginal
2CIG6,"Psort location Cytoplasmic, score",0.014966273187183798,0.010178117048346057,0.008436111726162399,0.005499210850838402,-0.5379279471670528,-0.004767774159082472,0.2968957639516372,0.3584177089437006,False,Gut
2CBKZ,Two-component-system connector protein YcgZ,0.013069139966273177,0.017811704834605604,0.00441390099422059,0.004405451907693475,-0.0022532692705553134,0.004674446146518463,0.2972267925776714,0.3587597927729526,False,Vaginal
2BWSP,COG NOG34047 non supervised orthologous group,0.029721753794266413,0.022900763358778636,0.016647638373690148,0.015654767610594766,-0.08353990962342442,-0.006700844028509012,0.29789716395576926,0.35951129599087306,False,Gut
COG1537,"nuclear-transcribed mRNA catabolic process, no-go decay",0.011804384485666095,0.0076335877862595426,0.006692831335467526,0.002923714783749269,-0.9712945024090227,-0.0042169243378001875,0.29842616855304094,0.36009197991323166,False,Gut
2B7EF,,0.022554806070826286,0.016539440203562347,0.008610624787908734,0.009016092301746255,0.059617633433106255,-0.0058308553136894314,0.2988274781648599,0.36046064553636226,False,Gut
COG0510,choline ethanolamine kinase,0.31429173693086454,0.3078880407124684,0.20835547709957686,0.28282775756885836,0.4390610259216628,0.018999491523241874,0.2988115169546418,0.36046064553636226,False,Vaginal
28KDF,,0.02550590219224281,0.019083969465648862,0.012915313762322106,0.01573192337288435,0.26592985709944733,-0.00619156271856991,0.2993577173967511,0.3610423872528995,False,Gut
COG2301,HpcH/HpaI aldolase/citrate lyase family,0.17559021922428178,0.18447837150127264,0.096331450045492,0.11872763297396953,0.29877820912723224,0.015334757926444675,0.29974266472125877,0.36144874036477326,False,Vaginal
COG0701,Predicted permease,0.22744519392917126,0.2022900763358784,0.1359889061510006,0.14022591062697037,0.043945739885241406,-0.01681915605730988,0.2999463610771017,0.3616364343788795,False,Gut
COG0631,phosphatase,0.7556913996627194,0.702290076335873,0.5826136144633565,0.626617113583803,0.10487115295513294,0.022859463031379645,0.30004357517425007,0.36169570633193154,False,Vaginal
COG1353,"CRISPR-associated protein, Csm1 family",0.057967959527825,0.04834605597964375,0.031842974196499625,0.02836385183413584,-0.161543553083166,-0.00922472312689604,0.3002470752226536,0.3618830640834129,False,Gut
2DM8B,Protein of unknown function (DUF2804),0.011804384485666095,0.0076335877862595426,0.010327924500595016,0.004664847522131846,-0.9997745257774662,-0.004200296933262959,0.3003355577177337,0.36193175519394516,False,Gut
29FC9,,0.011804384485666095,0.0076335877862595426,0.010842061605020473,0.005708059555194992,-0.8199528615685159,-0.0041927877828268345,0.301200526138104,0.36291601732695833,False,Gut
COG1239,"Magnesium chelatase, subunit ChlI",0.042790893760539774,0.050890585241730256,0.03354153137109296,0.051989986739397684,0.6173877213383423,0.008162446524121458,0.3013158981479681,0.3629969214724322,False,Vaginal
COG3523,Intracellular multiplication and human macrophage-killing,0.03920741989881965,0.04707379134860049,0.01787860203020737,0.021465478646281438,0.25095786366779194,0.00783258027281808,0.30138463717049035,0.36302162969791657,False,Vaginal
COG3132,Belongs to the UPF0502 family,0.02529510961214163,0.03180661577608144,0.006118571215917743,0.007312149444623024,0.22363388902071588,0.006358104947886467,0.3016172456367474,0.36313656788277526,False,Vaginal
28PK7,,0.019392917369308583,0.01399491094147583,0.008667692316435093,0.006620687412854502,-0.3432504189190154,-0.005379233551742302,0.30162479372965467,0.36313656788277526,False,Gut
28P3F,,0.01791736930860032,0.012722646310432573,0.008136619774208684,0.005792881317664173,-0.42763686966110076,-0.00517085462713851,0.30153368142057524,0.36313656788277526,False,Gut
COG4924,Protein of unknown function N-terminus (DUF3323),0.07672849915682987,0.06488549618320606,0.03605895541868116,0.034668766233922815,-0.05516090215649176,-0.01049081952722386,0.30169543329786597,0.36316352573693217,False,Gut
28HK0,Domain of unknown function (DUF4105),0.011804384485666095,0.0076335877862595426,0.0042410549192532475,0.002458407997107619,-0.5997491491812149,-0.004185815000278925,0.3020051950067396,0.36347827035748786,False,Gut
2C6G7,Uncharacterised protein family (UPF0370),0.023187183811129827,0.029262086513994926,0.005688475393525644,0.007333267247687614,0.3172048552364991,0.006089384635849182,0.30214272963803757,0.36358566362677996,False,Vaginal
2DHUV,Required for growth and or survival at acidic conditions,0.009907251264755473,0.01399491094147583,0.002355699293247194,0.003093147186408869,0.28659710533663063,0.004048236636930325,0.3022176739686725,0.36361771610648946,False,Vaginal
2C456,,0.028456998313659332,0.02162849872773538,0.011788679721268762,0.01428752914291835,0.2574879181511218,-0.006494074207570089,0.3024749804935014,0.3638691350766478,False,Gut
2DN4N,Protein of unknown function (DUF2812),0.01644182124789206,0.011450381679389315,0.009113573746781052,0.007243311284741403,-0.29499699990190287,-0.004936730043896387,0.3030228334417847,0.36446993725092897,False,Gut
COG1162,"One of several proteins that assist in the late maturation steps of the functional core of the 30S ribosomal subunit. Helps release RbfA from mature subunits. May play a role in the assembly of ribosomal proteins into the subunit. Circularly permuted GTPase that catalyzes slow GTP hydrolysis, GTPase activity is stimulated by the 30S ribosomal subunit",0.8741568296795651,0.807888040712462,0.6302502482191763,0.5951767201905684,-0.08247200870112045,-0.022858658479547267,0.30335632428680115,0.36481275809342584,False,Gut
28JB6,,0.014966273187183798,0.010178117048346057,0.0060525692264027375,0.006933457778323077,0.16980087608740557,-0.0047028736445983155,0.3035203607841216,0.36495171815049254,False,Gut
2EAHI,Domain of unknown function (DUF4330),0.023397976391231007,0.029262086513994926,0.01578532617920415,0.022555451839942352,0.48886043366482557,0.006093407395011408,0.3035902172105358,0.36497741014913004,False,Vaginal
2DMVD,Protein of unknown function (DUF2511),0.019814502529510943,0.025445292620865152,0.004885649167744497,0.006459005707826062,0.341781782192111,0.00562864461980106,0.30375634198798984,0.3651188096684126,False,Vaginal
COG3531,Protein-disulfide isomerase,0.022344013490725106,0.016539440203562347,0.00800094870439744,0.0062819586529089195,-0.3057505210621924,-0.005742890980008464,0.3041974777706772,0.3655906778189186,False,Gut
28J2E,Protein of unknown function (DUF2815),0.06703204047217574,0.0750636132315521,0.03615280391480963,0.04910976511309332,0.4316206804418424,0.00996142442147363,0.3052169336741206,0.3667573211630118,False,Vaginal
2DMEA,Protein of unknown function (DUF2442),0.014966273187183798,0.010178117048346057,0.011121734293679379,0.00974525203865711,-0.17389680162733076,-0.004684637136396219,0.3053993613704883,0.36691795579180614,False,Gut
COG3172,AAA domain,0.1509274873524441,0.157760814249364,0.07757749695133044,0.10052361124656937,0.3696271753228194,0.014221258190337593,0.3057791651381203,0.3673156361306466,False,Vaginal
COG3715,PTS system sorbose-specific iic component,0.2852023608768983,0.27480916030534414,0.5885822495512338,0.47096355775742166,-0.32101762263710004,-0.018105902621337155,0.3059236511267043,0.36743056040062283,False,Gut
COG1875,ATPase related to phosphate starvation-inducible protein PhoH,0.13701517706576644,0.14503816793893132,0.06533294489248402,0.08651863908883911,0.39986472781386095,0.013651635492964997,0.3061000316994179,0.36758374897918294,False,Vaginal
COG3154,SCP-2 sterol transfer family,0.031197301854974675,0.03816793893129771,0.008816896946835729,0.01047558884570037,0.22522920860365128,0.006956155143339027,0.30626522827326896,0.36772346039446413,False,Vaginal
COG4687,Domain of unknown function (DUF956),0.1654721753794253,0.17302798982188322,0.10128827045383958,0.13331095731182216,0.39293628842401196,0.014739121386489584,0.307013785181642,0.36856343876590425,False,Vaginal
COG3117,"Lipopolysaccharide-assembly, LptC-related",0.21774873524451713,0.22519083969465722,0.11059814506947982,0.1354698485550755,0.29026919187421685,0.016426266579131488,0.3071574682399869,0.3686771270040474,False,Vaginal
2EJW5,Domain of unknown function (DUF3837),0.011804384485666095,0.0076335877862595426,0.004687019666761552,0.0034740173126882167,-0.34610195433346336,-0.00413861462610865,0.3074897769444963,0.36901714780950634,False,Gut
COG0252,L-asparaginase,0.666104553119731,0.6157760814249327,0.4185939166087302,0.46611838527350913,0.15479446770311328,0.022163525696312858,0.30910375983394955,0.37089494663958844,False,Vaginal
COG3052,Covalent carrier of the coenzyme of citrate lyase,0.12478920741989817,0.13486005089058517,0.06886563273823344,0.08446828540176024,0.29080621942242324,0.01302274414393545,0.3100751857944479,0.3720012629064089,False,Vaginal
29ZEW,Protein of unknown function (DUF2993),0.013279932546374357,0.017811704834605604,0.008004175155623953,0.011572587817147907,0.48161560389541347,0.004576022639015909,0.3106336394938366,0.372611857286073,False,Vaginal
2BQ1B,"DNA binding domain, excisionase family",0.01791736930860032,0.012722646310432573,0.007383917093613559,0.007156233486407744,-0.03972137490078625,-0.0050713583838591925,0.31093149001736187,0.3729097076737863,False,Gut
COG2916,Belongs to the histone-like protein H-NS family,0.04869308600337292,0.04071246819338422,0.02652333429089334,0.01931079422081469,-0.4384085996920765,-0.008291979369145497,0.31194003681022264,0.37405968728222816,False,Gut
2E8V8,Protein of unknown function (DUF3343),0.022344013490725106,0.016539440203562347,0.011814442650351305,0.01071977590742717,-0.12882574720216508,-0.005646076576170667,0.31242267474728513,0.37457876279433183,False,Gut
COG3316,DDE domain,0.10160202360876873,0.08778625954198464,0.0673154165372414,0.07550504635381422,0.16334372867255875,-0.011661442443434589,0.3129584671867953,0.37516139234193474,False,Gut
COG1715,restriction endonuclease,0.1346964586846535,0.12086513994910926,0.07972766794367307,0.08814485483980272,0.14308831663184704,-0.013198136443408948,0.314126183499871,0.37650123936361923,False,Gut
2CTS0,,0.01665261382799324,0.02162849872773538,0.008181117329799866,0.01244707859039288,0.5505511344071554,0.005060899210037384,0.31442005782753846,0.3767934684394017,False,Vaginal
2E20R,,0.020868465430016844,0.015267175572519089,0.01077473827008011,0.010229595819448024,-0.06838898928346257,-0.005421606614917862,0.3155692762513166,0.3781104651931964,False,Gut
COG1565,Putative S-adenosyl-L-methionine-dependent methyltransferase,0.029510961214165233,0.022900763358778636,0.013611004533961807,0.0131510279640974,-0.04614851190141829,-0.006433732820136484,0.316090928198954,0.3785547202153583,False,Gut
COG2049,Allophanate hydrolase subunit 1,0.12057335581787464,0.1055979643765902,0.0541964828656039,0.058749025875253255,0.11433885112451243,-0.012509976442722337,0.3160877986037599,0.3785547202153583,False,Gut
2C6X9,,0.01623102866779088,0.011450381679389315,0.0050406078304721935,0.0035331065918913773,-0.41419364139543197,-0.00477823333290428,0.3160582165314917,0.3785547202153583,False,Gut
COG3267,Type II secretory pathway component ExeA,0.03920741989881965,0.03180661577608144,0.020636356324471843,0.016786443298140493,-0.2826795141982351,-0.007393831340190227,0.31642468882409036,0.37889415093524154,False,Gut
COG0155,Nitrite Sulfite reductase,0.13806913996627232,0.14631043256997459,0.060748634341654666,0.08473154935653907,0.4734189864789752,0.013355828602568565,0.31831793360060023,0.3811005386053313,False,Vaginal
COG3292,Histidine kinase,0.14439291736930762,0.12849872773536883,0.12559721356055856,0.11690103173469016,-0.10266930781533103,-0.013431992842706908,0.3198096853715271,0.38282562051391295,False,Gut
COG5475,Uncharacterized small protein (DUF2158),0.01770657672849914,0.022900763358778636,0.006040483234727072,0.007437675833358138,0.2611712078720073,0.0051485953597740775,0.3205108258747099,0.38360390942263345,False,Vaginal
